ride_id,driver_name,passenger_name,pickup_city,dropoff_city,fare_amount,ride_distance_km,ride_status,requested_at,completed_at,rating,payment_method
193,ramesh shrestha,Bina Ghimire,Birgunj,Hetauda,318.85,28.1,no_show,2024-02-17 21:05:18,,,cash
194,Sita Tamang,Dipesh Oli,Bhaktapur,Chitwan,319.41,38.3,completed,2024-06-27 08:13:31,2024-06-27 09:34:47.773302,3.4,esewa
195,Kabita Lama,Pratima Hamal,Pokhara,Lalitpur,82.5,9.49,cancelled,2024-06-18 22:50:22,,,
196,Nisha Bista,Dipesh Oli,Birgunj,Kathmandu,1000.0,12.79,completed,2024-10-07 04:33:39,2024-10-07 05:14:03.645494,3.7,cash
197,Suresh Magar,Kavya Poudel,Lalitpur,Kirtipur,490.04,28.76,completed,2024-02-16 05:23:54,2024-02-16 06:10:54.252211,4.7,cash
198,Kabita Lama,Rohan Shah,Biratnagar,Kirtipur,222.24,1.69,completed,2024-09-20 18:02:29,2024-09-20 18:38:05.924801,4.6,cash
199,Sita  Tamang,Niraj Acharya,Hetauda,Biratnagar,123.12,44.87,cancelled,2024-04-12 09:16:09,,,cash
200,Priya Gurung,Bijay Yadav,Kathmandu,Kathmandu,503.94,23.58,completed,2024-11-24 12:33:15,2024-11-24 13:57:32.900075,4.5,khalti
201,Kabita Lama,Arun Joshi,Kathmandu,Pokhara,386.41,14.8,completed,2024-08-17 01:05:51,2024-08-17 01:12:59.145309,,cash
202,deepak thapa,Sanjay Maharjan,Pokhara,Butwal,302.99,6.03,completed,2024-06-14 04:38:21,2024-06-14 05:32:47.785875,4.4,esewa
203,Rajan Pandey,Niraj Acharya,Butwal,Birgunj,332.72,17.02,completed,2024-04-13 04:47:33,2024-04-13 06:08:39.408250,2.9,khalti
204,Kabita Lama,Dipesh Oli,Pokhara,Biratnagar,576.83,6.76,completed,2024-01-22 06:23:29,2024-01-22 07:47:12.285070,3.9,cash
205,Suresh Magar,Sunita KC,Chitwan,Kirtipur,537.15,34.29,completed,2024-04-02 03:18:37,2024-04-02 03:58:14.479397,4.1,khalti
206,Nisha Bista,Bijay Yadav,Chitwan,Lalitpur,200.0,15.46,completed,2024-12-09 21:29:19,2024-12-09 22:24:43.740722,4.9,cash
207,Rajan Pandey,Suman Giri,Kirtipur,Pokhara,253.66,11.42,completed,2024-12-03 22:19:35,2024-12-03 22:48:03.384500,4.2,khalti
208,Suresh Magar,Bina Ghimire,Kathmandu,Butwal,510.35,42.8,completed,2024-09-29 01:50:56,2024-09-29 03:15:55.944988,2.6,khalti
209,ramesh shrestha,Prem Basnet,Bhaktapur,Butwal,740.88,8.36,completed,2024-11-30 23:59:52,2024-12-01 01:12:00.762902,4.6,khalti
210,Rajan Pandey,Pratima Hamal,Birgunj,Kathmandu,578.35,13.49,cancelled,2024-06-04 04:19:26,,,
211,Kabita Lama,Manish Bajracharya,Butwal,Pokhara,717.65,10.31,cancelled,2024-02-10 16:50:32,,,khalti
212,Rajan Pandey,Rekha Tiwari,Hetauda,Chitwan,2579.37,16.89,completed,2024-03-11 02:34:19,2024-03-11 03:34:55.556525,4.6,cash
213,Suresh Magar,Rekha Tiwari,Bhaktapur,Chitwan,716.73,11.03,completed,2024-12-03 04:27:51,2024-12-03 05:27:51.373111,4.8,card
214,Anita Rai,Bina Ghimire,Hetauda,Lalitpur,388.03,33.44,completed,2024-12-28 18:19:01,2024-12-28 19:19:11.048880,,card
215,deepak thapa,Bina Ghimire,Lalitpur,Kirtipur,352.57,5.42,cancelled,2024-04-10 20:55:51,,,khalti
216,deepak thapa,Kavya Poudel,Lalitpur,Hetauda,717.45,13.84,completed,2024-12-27 03:56:12,2024-12-27 05:05:15.279654,4.2,esewa
217,Rajan Pandey,Bina Ghimire,Butwal,Bhaktapur,577.93,22.74,completed,2024-07-16 15:37:35,2024-07-16 16:56:08.166011,2.9,card
218,Ramesh Shrestha,Laxmi Shrestha,Butwal,Pokhara,332.8,21.06,no_show,2024-06-25 12:53:01,,,khalti
219,Deepak Thapa,Nabin Chand,Biratnagar,Biratnagar,230.2,13.87,cancelled,2024-11-27 22:13:26,,,cash
220,Suresh Magar,Prem Basnet,Hetauda,Birgunj,218.13,13.97,cancelled,2024-11-16 01:18:15,,,
221,Priya Gurung,Ashok Neupane,Bhaktapur,Birgunj,168.63,33.33,completed,2024-07-18 04:50:25,2024-07-18 05:31:56.771359,4.7,esewa
222,Sita  Tamang,Kavya Poudel,Biratnagar,Lalitpur,572.01,26.61,no_show,2024-10-08 23:50:34,,,cash
223,Sita  Tamang,Laxmi Shrestha,Pokhara,Biratnagar,1000.0,38.74,cancelled,2024-05-11 08:05:07,,,cash
224,Bikash Karki,Manish Bajracharya,Kathmandu,Lalitpur,398.38,28.03,completed,2024-03-13 23:26:39,2024-03-14 00:42:08.757908,4.8,cash
225,Priya Gurung,Nabin Chand,Kathmandu,Kirtipur,494.58,23.37,cancelled,2024-09-08 22:43:04,,,khalti
226,deepak thapa,Niraj Acharya,Birgunj,Pokhara,546.44,11.27,no_show,2024-04-02 08:26:00,,,cash
227,Sita  Tamang,Ashok Neupane,Biratnagar,Pokhara,278.26,24.15,no_show,2024-11-04 04:38:41,,,cash
228,Kabita Lama,Sabina Dahal,Lalitpur,Butwal,351.6,33.63,completed,2024-01-02 04:37:57,2024-01-02 05:18:45.396619,4.6,cash
229,Sita Tamang,Rekha Tiwari,Lalitpur,Bhaktapur,93.6,3.27,completed,2024-11-26 03:37:12,2024-11-26 04:11:12.534928,3.4,cash
230,Rajan Pandey,Bina Ghimire,Bhaktapur,Kirtipur,500.0,40.12,completed,2024-09-30 02:23:15,2024-09-30 03:20:42.921769,3.4,card
231,Nisha Bista,Rekha Tiwari,Lalitpur,Butwal,83.26,12.98,cancelled,2024-04-02 05:00:31,,,
232,Nisha Bista,Manish Bajracharya,Biratnagar,Hetauda,268.11,2.62,completed,2024-08-24 12:37:20,2024-08-24 13:06:38.225241,3.2,khalti
233,Deepak Thapa,Nabin Chand,Hetauda,Chitwan,81.54,7.94,no_show,2024-06-20 07:02:18,,,khalti
234,Sita  Tamang,Meena Adhikari,Kirtipur,Bhaktapur,167.58,21.29,completed,2024-01-22 09:17:53,2024-01-22 09:53:40.711255,2.7,cash
235,Suresh Magar,Meena Adhikari,Bhaktapur,Chitwan,304.56,27.92,completed,2024-11-27 06:39:58,2024-11-27 07:39:09.008177,4.3,cash
236,Nisha Bista,Ritu Koirala,Bhaktapur,Biratnagar,479.77,6.0,completed,2024-05-22 07:44:51,2024-05-22 08:12:50.014325,,khalti
237,Rajan Pandey,Manish Bajracharya,Biratnagar,Hetauda,300.0,15.49,completed,2024-06-01 09:25:15,2024-06-01 09:31:35.680523,2.9,card
238,Kabita Lama,Meena Adhikari,Lalitpur,Kirtipur,504.42,2.1,cancelled,2024-03-14 16:38:31,,,
239,ramesh shrestha,Prem Basnet,Biratnagar,Butwal,1000.0,4.4,cancelled,2024-04-27 13:24:02,,,card
240,Ramesh Shrestha,Bina Ghimire,Chitwan,Pokhara,750.27,41.48,cancelled,2024-10-09 15:39:16,,,cash
241,Sita  Tamang,Manish Bajracharya,Pokhara,Hetauda,681.45,1.76,completed,2024-10-10 12:01:03,2024-10-10 13:20:19.248994,4.0,card
242,Anita Rai,Kavya Poudel,Hetauda,Birgunj,471.02,18.87,completed,2024-03-21 23:41:42,2024-03-22 00:04:50.790047,3.4,esewa
243,Priya Gurung,Laxmi Shrestha,Pokhara,Bhaktapur,698.75,42.09,completed,2024-05-13 04:11:29,2024-05-13 04:22:51.645700,4.4,cash
244,Rajan Pandey,Rohan Shah,Bhaktapur,Pokhara,210.58,36.23,no_show,2024-01-21 02:26:29,,,cash
245,Sita Tamang,Bijay Yadav,Pokhara,Butwal,372.95,2.35,completed,2024-04-29 21:07:25,2024-04-29 22:12:55.382417,4.8,cash
246,Bikash Karki,Sanjay Maharjan,Hetauda,Pokhara,357.54,12.92,cancelled,2024-10-30 04:29:07,,,
247,Rajan Pandey,Sabina Dahal,Kirtipur,Butwal,200.6,39.83,completed,2024-07-23 10:44:41,2024-07-23 11:55:15.589088,3.9,cash
248,Kabita Lama,Niraj Acharya,Lalitpur,Butwal,147.33,12.16,cancelled,2024-07-15 05:09:57,,,cash
249,Anita Rai,Rohan Shah,Bhaktapur,Hetauda,523.48,40.34,cancelled,2024-08-10 03:24:42,,,
250,Bikash Karki,Sanjay Maharjan,Butwal,Lalitpur,744.34,13.31,completed,2024-09-09 21:51:36,2024-09-09 22:53:21.619624,3.1,cash
251,Rajan Pandey,Sanjay Maharjan,Pokhara,Bhaktapur,346.97,15.78,completed,2024-03-12 20:13:32,2024-03-12 21:30:27.553043,2.6,khalti
252,Anita Rai,Rekha Tiwari,Pokhara,Kirtipur,91.68,25.44,cancelled,2024-07-30 15:17:31,,,
253,Suresh Magar,Niraj Acharya,Lalitpur,Biratnagar,542.85,40.34,cancelled,2024-05-02 11:19:50,,,cash
254,Rajan Pandey,Bina Ghimire,Biratnagar,Hetauda,2460.9,26.57,cancelled,2024-01-02 03:59:26,,,card
255,Bikash Karki,Dipesh Oli,Bhaktapur,Chitwan,88.34,29.84,cancelled,2024-05-26 20:55:18,,,cash
256,deepak thapa,Rohan Shah,Lalitpur,Birgunj,413.77,30.49,completed,2024-04-15 20:50:35,2024-04-15 21:23:03.720992,4.1,card
257,Suresh Magar,Bijay Yadav,Pokhara,Pokhara,310.76,6.01,cancelled,2024-02-27 05:02:25,,,cash
258,deepak thapa,Bina Ghimire,Butwal,Lalitpur,434.29,40.31,completed,2024-01-02 08:44:25,2024-01-02 09:35:49.885946,3.9,card
259,Anita Rai,Nabin Chand,Kathmandu,Butwal,299.99,13.48,cancelled,2024-11-09 15:52:36,,,
260,ramesh shrestha,Nabin Chand,Chitwan,Pokhara,416.89,32.87,completed,2024-01-04 13:53:30,2024-01-04 14:11:57.674840,4.7,esewa
261,Bikash Karki,Arun Joshi,Kirtipur,Birgunj,322.89,25.92,cancelled,2024-10-05 13:58:00,,,cash
262,Sita Tamang,Sunita KC,Hetauda,Chitwan,140.4,18.86,no_show,2024-06-22 01:59:18,,,cash
263,Sita Tamang,Arun Joshi,Biratnagar,Kirtipur,160.62,35.59,no_show,2024-02-21 09:57:57,,,card
264,Rajan Pandey,Rekha Tiwari,Lalitpur,Birgunj,791.6,25.47,completed,2024-11-15 00:23:00,2024-11-15 00:31:42.270972,3.4,cash
265,Suresh Magar,Dipesh Oli,Hetauda,Chitwan,619.08,32.41,completed,2024-03-14 23:07:52,2024-03-14 23:37:28.439289,,esewa
266,Bikash Karki,Pratima Hamal,Bhaktapur,Kathmandu,704.77,25.4,completed,2024-02-21 23:45:17,2024-02-22 01:00:59.809705,2.6,card
267,Anita Rai,Kavya Poudel,Butwal,Chitwan,375.03,13.41,completed,2024-12-04 08:06:07,2024-12-04 09:11:43.380710,3.5,cash
268,Nisha Bista,Kavya Poudel,Pokhara,Lalitpur,278.43,24.92,cancelled,2024-10-04 09:46:43,,,esewa
269,Rajan Pandey,Manish Bajracharya,Birgunj,Butwal,577.14,29.74,cancelled,2024-12-18 19:19:50,,,card
270,Nisha Bista,Pratima Hamal,Lalitpur,Chitwan,601.3,2.78,completed,2024-05-02 21:44:10,2024-05-02 22:38:05.696334,4.3,cash
271,Suresh Magar,Arun Joshi,Butwal,Hetauda,619.29,12.68,completed,2024-10-27 10:22:32,2024-10-27 11:47:27.500136,3.1,cash
272,Sita Tamang,Nabin Chand,Bhaktapur,Butwal,353.21,44.54,cancelled,2024-09-08 10:17:55,,,esewa
273,deepak thapa,Suman Giri,Butwal,Pokhara,588.04,29.1,no_show,2024-03-30 18:09:26,,,cash
274,Anita Rai,Bina Ghimire,Lalitpur,Kirtipur,346.96,30.97,completed,2024-06-23 06:34:24,2024-06-23 07:50:59.662736,3.6,esewa
275,Anita Rai,Prem Basnet,Butwal,Chitwan,149.77,35.68,completed,2024-06-18 12:09:21,2024-06-18 13:04:53.884739,3.7,cash
276,Kabita Lama,Suman Giri,Kirtipur,Hetauda,768.74,1.52,completed,2024-08-31 06:44:29,2024-08-31 07:08:50.278928,4.1,khalti
277,Rajan Pandey,Sunita KC,Hetauda,Chitwan,15.66,2.26,cancelled,2024-10-09 04:19:33,,,
278,Rajan Pandey,Bina Ghimire,Pokhara,Lalitpur,374.91,24.07,completed,2024-03-03 08:57:44,2024-03-03 09:27:48.166066,4.8,cash
279,Suresh Magar,Kavya Poudel,Lalitpur,Kathmandu,456.96,23.81,cancelled,2024-01-19 06:05:36,,,
280,Anita Rai,Arun Joshi,Kathmandu,Birgunj,719.71,25.62,cancelled,2024-10-24 03:16:29,,,cash
281,Nisha Bista,Sabina Dahal,Birgunj,Lalitpur,192.05,38.32,cancelled,2024-08-02 05:19:09,,,khalti
282,Bikash Karki,Ritu Koirala,Kathmandu,Lalitpur,256.51,37.77,completed,2024-12-05 06:57:50,2024-12-05 07:39:17.021441,2.6,card
283,Rajan Pandey,Ritu Koirala,Biratnagar,Kirtipur,2942.01,27.6,completed,2024-01-25 20:16:02,2024-01-25 20:29:39.702829,2.9,cash
284,Bikash Karki,Bina Ghimire,Bhaktapur,Lalitpur,1627.8,7.63,cancelled,2024-04-09 02:47:55,,,khalti
285,Rajan Pandey,Arun Joshi,Butwal,Kirtipur,300.0,31.05,no_show,2024-06-18 18:22:00,,,card
286,Priya Gurung,Nabin Chand,Birgunj,Pokhara,582.22,10.54,no_show,2024-11-23 21:35:06,,,cash
287,Sita Tamang,Manish Bajracharya,Kathmandu,Hetauda,700.72,26.42,cancelled,2024-05-27 20:44:40,,,cash
288,Ramesh Shrestha,Niraj Acharya,Butwal,Bhaktapur,20.8,21.28,no_show,2024-07-31 12:10:56,,,cash
289,Anita Rai,Bina Ghimire,Kathmandu,Pokhara,479.78,17.04,cancelled,2024-07-24 12:11:07,,,cash
290,deepak thapa,Kavya Poudel,Kirtipur,Pokhara,297.07,1.41,completed,2024-04-10 05:25:20,2024-04-10 06:08:57.827987,2.8,khalti
291,Bikash Karki,Nabin Chand,Pokhara,Butwal,750.26,38.36,completed,2024-08-21 20:42:53,2024-08-21 22:06:13.639723,3.5,cash
292,Nisha Bista,Ritu Koirala,Kathmandu,Lalitpur,545.96,21.69,completed,2024-12-02 10:13:24,2024-12-02 11:05:11.713497,3.4,card
293,Nisha Bista,Suman Giri,Kathmandu,Birgunj,406.23,14.04,no_show,2024-06-08 08:25:45,,,esewa
294,Anita Rai,Rohan Shah,Chitwan,Biratnagar,2124.02,34.4,cancelled,2024-11-15 23:48:14,,,cash
295,Rajan Pandey,Manish Bajracharya,Chitwan,Kathmandu,294.7,27.16,cancelled,2024-10-08 09:49:00,,,
296,Deepak Thapa,Bina Ghimire,Butwal,Biratnagar,439.11,10.42,cancelled,2024-10-01 19:14:05,,,khalti
297,Nisha Bista,Sanjay Maharjan,Kirtipur,Lalitpur,351.85,37.41,completed,2024-12-22 15:58:12,2024-12-22 17:11:45.895851,3.3,card
298,Anita Rai,Dipesh Oli,Hetauda,Kirtipur,535.55,26.42,cancelled,2024-11-19 09:42:48,,,cash
299,Bikash Karki,Kavya Poudel,Pokhara,Kirtipur,757.45,40.4,no_show,2024-01-30 00:48:45,,,esewa
300,Rajan Pandey,Sabina Dahal,Butwal,Hetauda,252.29,27.61,completed,2024-08-11 20:27:15,2024-08-11 21:23:30.922285,4.4,cash
301,Suresh Magar,Rohan Shah,Bhaktapur,Kirtipur,2535.27,3.19,completed,2024-08-11 12:47:30,2024-08-11 13:37:43.533889,2.8,cash
302,Suresh Magar,Ashok Neupane,Biratnagar,Pokhara,649.22,22.52,completed,2024-05-14 13:48:22,2024-05-14 14:50:39.293992,3.8,card
303,Sita Tamang,Sunita KC,Kirtipur,Kathmandu,427.04,27.0,cancelled,2024-10-02 04:20:58,,,cash
304,Anita Rai,Arun Joshi,Butwal,Hetauda,766.91,14.43,cancelled,2024-07-28 08:24:20,,,khalti
305,Rajan Pandey,Pratima Hamal,Chitwan,Pokhara,185.66,43.99,cancelled,2024-10-23 19:17:38,,,cash
306,Anita Rai,Pratima Hamal,Bhaktapur,Butwal,1000.0,4.08,completed,2024-11-29 09:52:46,2024-11-29 10:48:31.623645,3.2,esewa
307,Rajan Pandey,Bina Ghimire,Hetauda,Kathmandu,616.24,14.76,completed,2024-11-17 15:09:37,2024-11-17 15:29:04.921250,3.5,card
308,Anita Rai,Pratima Hamal,Kathmandu,Hetauda,389.13,38.44,completed,2024-06-21 12:33:32,2024-06-21 13:09:45.268792,4.5,cash
309,Nisha Bista,Bijay Yadav,Butwal,Kathmandu,622.65,16.16,completed,2024-02-27 16:31:05,2024-02-27 17:03:14.283723,4.1,cash
310,Sita  Tamang,Ashok Neupane,Butwal,Biratnagar,718.02,8.78,completed,2024-11-21 04:05:00,2024-11-21 04:43:00.316176,3.6,khalti
311,Ramesh Shrestha,Meena Adhikari,Bhaktapur,Biratnagar,508.29,38.9,completed,2024-11-12 11:16:31,2024-11-12 11:52:54.548479,3.6,card
312,Anita Rai,Ashok Neupane,Lalitpur,Biratnagar,15.57,29.23,cancelled,2024-10-22 23:42:57,,,esewa
313,Kabita Lama,Meena Adhikari,Kathmandu,Pokhara,100.0,28.14,cancelled,2024-05-20 14:03:59,,,cash
314,Ramesh Shrestha,Meena Adhikari,Pokhara,Biratnagar,612.4,20.39,completed,2024-04-27 19:27:35,2024-04-27 20:03:33.824624,,cash
315,deepak thapa,Bijay Yadav,Kirtipur,Chitwan,10.11,4.15,cancelled,2024-09-07 18:51:00,,,cash
316,Priya Gurung,Manish Bajracharya,Bhaktapur,Chitwan,120.86,44.8,cancelled,2024-08-05 10:55:45,,,esewa
317,Rajan Pandey,Sunita KC,Pokhara,Chitwan,463.93,12.02,cancelled,2024-04-19 08:26:20,,,cash
318,Kabita Lama,Manish Bajracharya,Birgunj,Lalitpur,359.83,22.53,no_show,2024-07-18 12:05:42,,,card
319,Deepak Thapa,Niraj Acharya,Pokhara,Lalitpur,100.0,7.32,cancelled,2024-03-15 19:49:56,,,khalti
320,Bikash Karki,Arun Joshi,Birgunj,Chitwan,327.66,32.7,cancelled,2024-05-08 19:42:01,,,cash
321,Sita Tamang,Arun Joshi,Kirtipur,Lalitpur,719.26,35.94,completed,2024-04-16 07:19:29,2024-04-16 07:51:47.108959,2.8,cash
322,Ramesh Shrestha,Meena Adhikari,Bhaktapur,Chitwan,519.78,25.86,no_show,2024-10-27 03:57:28,,,cash
323,Kabita Lama,Nabin Chand,Birgunj,Kathmandu,326.7,18.17,no_show,2024-11-07 10:46:19,,,cash
324,Nisha Bista,Arun Joshi,Kathmandu,Hetauda,303.71,18.69,completed,2024-05-17 23:01:24,2024-05-17 23:32:38.823332,3.6,cash
325,ramesh shrestha,Suman Giri,Birgunj,Bhaktapur,544.48,19.88,completed,2024-01-09 14:10:21,2024-01-09 14:50:11.552867,4.0,cash
326,Suresh Magar,Sabina Dahal,Lalitpur,Biratnagar,367.24,29.46,completed,2024-12-02 01:24:25,2024-12-02 02:20:06.251771,4.2,khalti
327,Bikash Karki,Arun Joshi,Birgunj,Chitwan,421.61,9.1,cancelled,2024-01-09 12:00:38,,,
328,ramesh shrestha,Bina Ghimire,Bhaktapur,Birgunj,739.73,31.77,cancelled,2024-11-25 13:34:34,,,card
329,ramesh shrestha,Kavya Poudel,Birgunj,Bhaktapur,291.69,3.08,no_show,2024-02-04 17:57:44,,,khalti
330,Priya Gurung,Dipesh Oli,Biratnagar,Butwal,2680.6,3.32,cancelled,2024-05-23 21:34:20,,,card
331,Priya Gurung,Arun Joshi,Chitwan,Lalitpur,574.49,31.81,completed,2024-09-01 05:30:24,2024-09-01 06:46:04.384844,4.4,cash
332,Sita Tamang,Nabin Chand,Bhaktapur,Lalitpur,686.99,40.76,no_show,2024-04-02 23:34:21,,,card
333,Nisha Bista,Niraj Acharya,Bhaktapur,Butwal,543.14,3.81,completed,2024-09-18 01:46:55,2024-09-18 02:18:14.189753,4.8,esewa
334,Bikash Karki,Manish Bajracharya,Bhaktapur,Kathmandu,229.39,40.21,completed,2024-08-10 09:54:22,2024-08-10 10:43:11.799014,4.5,cash
335,Bikash Karki,Nabin Chand,Bhaktapur,Butwal,500.0,43.32,no_show,2024-09-28 11:01:23,,,cash
336,Nisha Bista,Laxmi Shrestha,Hetauda,Biratnagar,2355.03,2.4,completed,2024-06-02 17:58:44,2024-06-02 18:47:55.568346,2.7,cash
337,Suresh Magar,Sanjay Maharjan,Kathmandu,Lalitpur,508.14,10.24,completed,2024-02-17 06:03:21,2024-02-17 07:09:25.777628,4.9,cash
338,Sita  Tamang,Manish Bajracharya,Birgunj,Bhaktapur,102.74,15.79,no_show,2024-08-21 08:20:53,,,card
339,Rajan Pandey,Laxmi Shrestha,Birgunj,Lalitpur,739.88,41.25,completed,2024-10-21 21:54:06,2024-10-21 23:03:41.434835,4.6,cash
340,Nisha Bista,Ritu Koirala,Pokhara,Kirtipur,222.72,43.15,cancelled,2024-11-11 22:08:14,,,esewa
341,Rajan Pandey,Sanjay Maharjan,Bhaktapur,Biratnagar,1000.0,16.67,completed,2024-10-02 01:18:04,2024-10-02 02:03:16.627146,4.8,khalti
342,Rajan Pandey,Kavya Poudel,Kirtipur,Kirtipur,601.21,37.95,completed,2024-10-14 09:33:39,2024-10-14 10:22:51.088550,3.8,khalti
343,Rajan Pandey,Niraj Acharya,Lalitpur,Hetauda,494.91,5.88,completed,2024-05-11 00:30:33,2024-05-11 01:53:15.175015,4.7,cash
344,Deepak Thapa,Ritu Koirala,Kathmandu,Lalitpur,653.2,12.14,cancelled,2024-07-11 01:17:16,,,
345,Anita Rai,Sanjay Maharjan,Bhaktapur,Chitwan,187.46,43.16,completed,2024-12-11 23:51:11,2024-12-12 00:06:09.770204,3.6,card
346,Anita Rai,Sanjay Maharjan,Bhaktapur,Biratnagar,427.12,3.31,cancelled,2024-01-26 15:41:12,,,khalti
347,deepak thapa,Arun Joshi,Pokhara,Hetauda,414.97,41.87,completed,2024-03-14 15:17:07,2024-03-14 15:43:29.801378,3.5,esewa
348,Sita  Tamang,Ashok Neupane,Pokhara,Bhaktapur,484.18,25.92,completed,2024-04-27 04:54:05,2024-04-27 05:38:08.794029,3.1,card
349,Bikash Karki,Ritu Koirala,Lalitpur,Birgunj,416.1,40.46,completed,2024-06-25 05:47:47,2024-06-25 06:38:44.650774,2.9,cash
350,Anita Rai,Bina Ghimire,Pokhara,Kirtipur,340.19,4.81,completed,2024-03-31 11:47:47,2024-03-31 12:29:29.221074,3.9,card
351,deepak thapa,Rekha Tiwari,Hetauda,Chitwan,656.74,8.86,cancelled,2024-03-12 23:48:33,,,cash
352,Kabita Lama,Bijay Yadav,Kirtipur,Kirtipur,483.82,25.84,no_show,2024-05-12 03:33:52,,,cash
353,Ramesh Shrestha,Ritu Koirala,Kirtipur,Bhaktapur,167.87,17.88,completed,2024-05-05 12:40:19,2024-05-05 12:57:26.137110,4.5,card
354,Deepak Thapa,Niraj Acharya,Kirtipur,Hetauda,647.03,32.54,cancelled,2024-12-17 21:17:45,,,cash
355,Priya Gurung,Dipesh Oli,Lalitpur,Biratnagar,104.33,10.14,cancelled,2024-06-04 14:58:53,,,
356,Rajan Pandey,Niraj Acharya,Pokhara,Biratnagar,585.91,5.47,completed,2024-11-23 11:26:16,2024-11-23 12:14:04.830618,4.4,cash
357,deepak thapa,Ashok Neupane,Pokhara,Kirtipur,265.27,3.1,cancelled,2024-04-09 23:18:40,,,cash
358,deepak thapa,Bijay Yadav,Birgunj,Kathmandu,493.59,14.76,completed,2024-11-06 18:26:39,2024-11-06 19:45:05.921111,3.5,cash
359,Nisha Bista,Sabina Dahal,Bhaktapur,Kirtipur,775.02,33.7,no_show,2024-09-01 07:31:48,,,khalti
360,Priya Gurung,Nabin Chand,Birgunj,Pokhara,300.96,24.72,completed,2024-05-21 08:51:59,2024-05-21 09:46:10.451145,2.8,khalti
361,Bikash Karki,Bina Ghimire,Birgunj,Biratnagar,319.94,10.69,completed,2024-07-01 23:13:56,2024-07-01 23:44:18.333503,4.0,card
362,Rajan Pandey,Sabina Dahal,Bhaktapur,Birgunj,636.63,20.15,completed,2024-06-01 13:41:31,2024-06-01 14:34:15.767520,4.4,cash
363,Rajan Pandey,Prem Basnet,Hetauda,Bhaktapur,511.9,12.03,completed,2024-06-16 01:51:51,2024-06-16 02:53:38.315193,4.9,card
364,Kabita Lama,Arun Joshi,Lalitpur,Bhaktapur,120.19,26.78,completed,2024-04-02 12:58:41,2024-04-02 13:55:41.124266,4.0,esewa
365,Anita Rai,Rekha Tiwari,Butwal,Kirtipur,791.48,12.4,completed,2024-06-14 04:36:14,2024-06-14 05:13:52.308234,2.9,cash
366,Nisha Bista,Sabina Dahal,Kathmandu,Birgunj,629.59,25.2,cancelled,2024-06-13 23:57:31,,,esewa
367,deepak thapa,Nabin Chand,Lalitpur,Kathmandu,388.43,17.43,cancelled,2024-08-24 14:28:44,,,cash
368,Anita Rai,Sabina Dahal,Biratnagar,Kathmandu,711.19,10.97,completed,2024-11-14 08:01:34,2024-11-14 09:08:25.340390,4.1,cash
369,Sita Tamang,Dipesh Oli,Kathmandu,Kathmandu,90.01,31.33,no_show,2024-06-16 02:40:21,,,cash
370,Ramesh Shrestha,Arun Joshi,Biratnagar,Kathmandu,791.56,36.42,completed,2024-06-26 14:08:47,2024-06-26 14:59:22.560650,,card
371,Ramesh Shrestha,Ritu Koirala,Bhaktapur,Kathmandu,558.52,12.87,cancelled,2024-04-30 15:19:06,,,card
372,ramesh shrestha,Arun Joshi,Hetauda,Kirtipur,619.66,37.33,cancelled,2024-01-07 23:01:57,,,esewa
373,Suresh Magar,Arun Joshi,Chitwan,Kirtipur,606.92,23.95,cancelled,2024-03-11 19:17:27,,,
374,Priya Gurung,Rohan Shah,Pokhara,Lalitpur,592.22,41.31,completed,2024-03-09 16:47:10,2024-03-09 18:06:16.799994,4.1,cash
375,Nisha Bista,Arun Joshi,Bhaktapur,Chitwan,660.78,43.13,completed,2024-02-14 09:36:25,2024-02-14 10:14:35.187168,4.3,card
376,Suresh Magar,Rekha Tiwari,Hetauda,Bhaktapur,182.8,27.81,no_show,2024-06-09 04:23:38,,,esewa
377,Suresh Magar,Sanjay Maharjan,Chitwan,Bhaktapur,132.58,29.58,completed,2024-06-14 23:27:08,2024-06-15 00:38:32.401336,4.9,cash
378,Ramesh Shrestha,Ritu Koirala,Butwal,Chitwan,610.45,26.74,cancelled,2024-10-25 02:17:19,,,khalti
379,Nisha Bista,Suman Giri,Chitwan,Kirtipur,571.46,14.38,completed,2024-05-12 05:49:56,2024-05-12 06:11:03.277694,3.1,cash
380,Rajan Pandey,Pratima Hamal,Birgunj,Bhaktapur,264.14,5.67,completed,2024-06-22 22:13:19,2024-06-22 22:45:36.436285,2.5,cash
381,Nisha Bista,Pratima Hamal,Hetauda,Kirtipur,100.0,42.92,cancelled,2024-12-19 18:59:03,,,card
382,Suresh Magar,Sunita KC,Biratnagar,Chitwan,105.91,8.95,cancelled,2024-11-10 06:45:35,,,khalti
383,Suresh Magar,Bijay Yadav,Butwal,Kathmandu,195.0,21.35,completed,2024-05-07 01:20:58,2024-05-07 01:59:16.092183,4.6,cash
384,Deepak Thapa,Bina Ghimire,Lalitpur,Lalitpur,452.78,41.21,completed,2024-04-05 19:09:49,2024-04-05 19:36:56.750696,5.0,khalti
385,Bikash Karki,Meena Adhikari,Chitwan,Lalitpur,671.52,32.6,completed,2024-07-21 23:42:03,2024-07-22 00:38:25.263515,4.4,cash
386,Sita Tamang,Ashok Neupane,Biratnagar,Kirtipur,205.4,14.08,completed,2024-07-12 13:17:19,2024-07-12 13:44:11.480472,4.7,card
